"Gene_ID"	"Start"	"End"	"length"	"Gene_type"
"ENSG00000101052"	43590931	43647296	56365	"protein_coding"
"ENSG00000101057"	43667019	43716496	49477	"protein_coding"
"ENSG00000101074"	44336986	44351235	14249	"protein_coding"
"ENSG00000101076"	44355700	44434596	78896	"protein_coding"
"ENSG00000101079"	36651766	36746078	94312	"protein_coding"
"ENSG00000101082"	36612318	36646216	33898	"protein_coding"
"ENSG00000101084"	36605734	36612557	6823	"protein_coding"
"ENSG00000101096"	51386957	51562831	175874	"protein_coding"
"ENSG00000101098"	44751808	44810338	58530	"protein_coding"
"ENSG00000101104"	44910062	44959035	48973	"protein_coding"
"ENSG00000101109"	44966474	45079959	113485	"protein_coding"
"ENSG00000101115"	51782331	51802520	20189	"protein_coding"
"ENSG00000101126"	50888916	50931421	42505	"protein_coding"
"ENSG00000101132"	54207847	54228052	20205	"protein_coding"
"ENSG00000101134"	54475597	54651171	175574	"protein_coding"
"ENSG00000101138"	56392371	56406369	13998	"protein_coding"
"ENSG00000101144"	57168748	57266629	97881	"protein_coding"
"ENSG00000101146"	57351010	57379211	28201	"protein_coding"
"ENSG00000101150"	63865228	63891545	26317	"protein_coding"
"ENSG00000101152"	63895182	63936031	40849	"protein_coding"
"ENSG00000101158"	58981208	58995133	13925	"protein_coding"
"ENSG00000101160"	58995185	59007247	12062	"protein_coding"
"ENSG00000101161"	63981135	64033100	51965	"protein_coding"
"ENSG00000101162"	59019254	59026654	7400	"protein_coding"
"ENSG00000101166"	59033145	59042909	9764	"protein_coding"
"ENSG00000101180"	62214970	62220267	5297	"protein_coding"
"ENSG00000101181"	62183029	62203568	20539	"protein_coding"
"ENSG00000101182"	62136735	62143440	6705	"protein_coding"
"ENSG00000101187"	62642445	62685785	43340	"protein_coding"
"ENSG00000101188"	62708837	62762771	53934	"protein_coding"
"ENSG00000101189"	62796453	62801738	5285	"protein_coding"
"ENSG00000101190"	62841115	62861763	20648	"protein_coding"
"ENSG00000101191"	62877738	62937952	60214	"protein_coding"
"ENSG00000101193"	62938119	62948475	10356	"protein_coding"
"ENSG00000101194"	62952647	62969585	16938	"protein_coding"
"ENSG00000101197"	63235883	63240507	4624	"protein_coding"
"ENSG00000101198"	63240784	63272694	31910	"protein_coding"
"ENSG00000101199"	63272785	63289793	17008	"protein_coding"
"ENSG00000101200"	3082556	3084724	2168	"protein_coding"
"ENSG00000101203"	63293186	63334851	41665	"protein_coding"
"ENSG00000101204"	63343223	63378401	35178	"protein_coding"
"ENSG00000101210"	63488012	63499322	11310	"protein_coding"
"ENSG00000101213"	63528001	63537370	9369	"protein_coding"
"ENSG00000101216"	63587602	63627041	39439	"protein_coding"
"ENSG00000101220"	3753508	3768387	14879	"protein_coding"
"ENSG00000101222"	3777504	3781448	3944	"protein_coding"
"ENSG00000101224"	3786772	3806121	19349	"protein_coding"
"ENSG00000101230"	13221771	13300651	78880	"protein_coding"
"ENSG00000101236"	3927309	4015582	88273	"protein_coding"
"ENSG00000101246"	63698642	63708025	9383	"protein_coding"
"ENSG00000101247"	13784950	13821582	36632	"protein_coding"
"ENSG00000101251"	13849247	13996443	147196	"protein_coding"
"ENSG00000101255"	362835	397559	34724	"protein_coding"
"ENSG00000101265"	4780023	4823645	43622	"protein_coding"
"ENSG00000101266"	472498	543835	71337	"protein_coding"
"ENSG00000101276"	760080	776015	15935	"protein_coding"
"ENSG00000101280"	869899	916317	46418	"protein_coding"
"ENSG00000101282"	958452	1002264	43812	"protein_coding"
"ENSG00000101290"	5126786	5197887	71101	"protein_coding"
"ENSG00000101292"	5302040	5314369	12329	"protein_coding"
"ENSG00000101294"	31514410	31577923	63513	"protein_coding"
"ENSG00000101298"	1266280	1309328	43048	"protein_coding"
"ENSG00000101306"	31819308	31834689	15381	"protein_coding"
"ENSG00000101307"	1563521	1620061	56540	"protein_coding"
"ENSG00000101310"	18507482	18561415	53933	"protein_coding"
"ENSG00000101311"	6074845	6123544	48699	"protein_coding"
"ENSG00000101323"	7882981	7940474	57493	"protein_coding"
"ENSG00000101327"	1978757	1994285	15528	"protein_coding"
"ENSG00000101331"	32010450	32032180	21730	"protein_coding"
"ENSG00000101333"	9068763	9481242	412479	"protein_coding"
"ENSG00000101335"	36541484	36551447	9963	"protein_coding"
"ENSG00000101336"	32052188	32101856	49668	"protein_coding"
"ENSG00000101337"	32109506	32167258	57752	"protein_coding"
"ENSG00000101342"	36876121	36894235	18114	"protein_coding"
"ENSG00000101343"	20034368	20056046	21678	"protein_coding"
"ENSG00000101346"	32207880	32238667	30787	"protein_coding"
"ENSG00000101347"	36889773	36951901	62128	"protein_coding"
"ENSG00000101349"	9537389	9839041	301652	"protein_coding"
"ENSG00000101350"	32277664	32335011	57347	"protein_coding"
"ENSG00000101353"	37101226	37179588	78362	"protein_coding"
"ENSG00000101361"	2652145	2658393	6248	"protein_coding"
"ENSG00000101363"	37289638	37317260	27622	"protein_coding"
"ENSG00000101365"	2658395	2664219	5824	"protein_coding"
"ENSG00000101367"	32819893	32850405	30512	"protein_coding"
"ENSG00000101384"	10637684	10673999	36315	"protein_coding"
"ENSG00000101391"	33358839	33401561	42722	"protein_coding"
"ENSG00000101400"	33407955	33443892	35937	"protein_coding"
"ENSG00000101405"	3071620	3072517	897	"protein_coding"
"ENSG00000101407"	37983007	38033468	50461	"protein_coding"
"ENSG00000101412"	33675683	33686404	10721	"protein_coding"
"ENSG00000101413"	38033546	38127780	94234	"protein_coding"
"ENSG00000101417"	33702754	33720319	17565	"protein_coding"
"ENSG00000101421"	33811304	33854366	43062	"protein_coding"
"ENSG00000101425"	38304123	38337505	33382	"protein_coding"
"ENSG00000101435"	23564732	23568749	4017	"protein_coding"
"ENSG00000101438"	38724462	38729372	4910	"protein_coding"
"ENSG00000101439"	23626706	23638473	11767	"protein_coding"
"ENSG00000101440"	34194569	34269344	74775	"protein_coding"
"ENSG00000101441"	23685640	23689040	3400	"protein_coding"
"ENSG00000101442"	38748442	38772520	24078	"protein_coding"
"ENSG00000101443"	45469706	45481532	11826	"protein_coding"
"ENSG00000101444"	34280268	34311802	31534	"protein_coding"
"ENSG00000101445"	38805705	38923024	117319	"protein_coding"
"ENSG00000101446"	45512461	45515624	3163	"protein_coding"
"ENSG00000101447"	38926312	38953106	26794	"protein_coding"
"ENSG00000101448"	45540626	45547752	7126	"protein_coding"
"ENSG00000101452"	38962299	39039723	77424	"protein_coding"
"ENSG00000101457"	45791937	45811427	19490	"protein_coding"
"ENSG00000101460"	34546854	34560345	13491	"protein_coding"
"ENSG00000101463"	24469199	24666616	197417	"protein_coding"
"ENSG00000101464"	34560542	34698790	138248	"protein_coding"
"ENSG00000101470"	45823214	45833745	10531	"protein_coding"
"ENSG00000101473"	45841721	45857406	15685	"protein_coding"
"ENSG00000101474"	24962925	24992979	30054	"protein_coding"
"ENSG00000101489"	37243047	37566037	322990	"protein_coding"
"ENSG00000101493"	76358190	76495190	137000	"protein_coding"
"ENSG00000101542"	61333582	61555773	222191	"protein_coding"
"ENSG00000101544"	80109031	80147523	38492	"protein_coding"
"ENSG00000101546"	80034358	80046397	12039	"protein_coding"
"ENSG00000101557"	158383	214629	56246	"protein_coding"
"ENSG00000101558"	9914002	9960021	46019	"protein_coding"
"ENSG00000101574"	2537525	2571509	33984	"protein_coding"
"ENSG00000101577"	2916994	3013315	96321	"protein_coding"
"ENSG00000101596"	2655738	2805017	149279	"protein_coding"
"ENSG00000101605"	3066807	3220108	153301	"protein_coding"
"ENSG00000101608"	3247481	3256236	8755	"protein_coding"
"ENSG00000101624"	12661833	12702777	40944	"protein_coding"
"ENSG00000101638"	46667821	46759257	91436	"protein_coding"
"ENSG00000101639"	12991362	13125052	133690	"protein_coding"
"ENSG00000101654"	13726660	13764558	37898	"protein_coding"
"ENSG00000101665"	48919853	48952052	32199	"protein_coding"
"ENSG00000101670"	49560699	49599182	38483	"protein_coding"
"ENSG00000101680"	6941744	7117814	176070	"protein_coding"
"ENSG00000101695"	32018372	32073213	54841	"protein_coding"
"ENSG00000101745"	9136228	9285985	149757	"protein_coding"
"ENSG00000101746"	33851100	34224952	373852	"protein_coding"
"ENSG00000101751"	54269404	54321266	51862	"protein_coding"
"ENSG00000101752"	21704957	21870957	166000	"protein_coding"
"ENSG00000101773"	22798261	23026488	228227	"protein_coding"
"ENSG00000101782"	23452823	23486603	33780	"protein_coding"
"ENSG00000101811"	100820359	100840932	20573	"protein_coding"
"ENSG00000101812"	104039949	104042454	2505	"protein_coding"
"ENSG00000101825"	3308565	3346641	38076	"protein_coding"
"ENSG00000101842"	108044970	108079184	34214	"protein_coding"
"ENSG00000101843"	108084207	108091618	7411	"protein_coding"
"ENSG00000101844"	108091668	108154671	63003	"protein_coding"
"ENSG00000101846"	7219456	7354810	135354	"protein_coding"
"ENSG00000101849"	9463295	9741037	277742	"protein_coding"
"ENSG00000101850"	9725346	9786297	60951	"protein_coding"
"ENSG00000101856"	119236245	119244466	8221	"protein_coding"
"ENSG00000101868"	24693919	24996986	303067	"protein_coding"
"ENSG00000101871"	10445310	10833654	388344	"protein_coding"
"ENSG00000101882"	119920672	119943772	23100	"protein_coding"
"ENSG00000101883"	120109053	120115937	6884	"protein_coding"
"ENSG00000101888"	109535781	109544690	8909	"protein_coding"
"ENSG00000101890"	109372906	109482072	109166	"protein_coding"
"ENSG00000101892"	120362085	120383249	21164	"protein_coding"
"ENSG00000101898"	31547412	31548081	669	"protein_coding"
"ENSG00000101901"	111665811	111760649	94838	"protein_coding"
"ENSG00000101911"	12791355	12824222	32867	"protein_coding"
"ENSG00000101916"	12906620	12923169	16549	"protein_coding"
"ENSG00000101928"	134887626	134915267	27641	"protein_coding"
"ENSG00000101935"	110194186	110440233	246047	"protein_coding"
"ENSG00000101938"	110673856	110795819	121963	"protein_coding"
"ENSG00000101940"	48590042	48608867	18825	"protein_coding"
"ENSG00000101945"	48695554	48709012	13458	"protein_coding"
"ENSG00000101951"	49829260	49833973	4713	"protein_coding"
"ENSG00000101955"	38149336	38220924	71588	"protein_coding"
"ENSG00000101958"	14529298	14731812	202514	"protein_coding"
"ENSG00000101966"	123859724	123913979	54255	"protein_coding"
"ENSG00000101972"	123960212	124422664	462452	"protein_coding"
"ENSG00000101974"	139726346	139945276	218930	"protein_coding"
"ENSG00000101977"	139581770	139708227	126457	"protein_coding"
"ENSG00000101981"	139530758	139563458	32700	"protein_coding"
"ENSG00000101986"	153724868	153744762	19894	"protein_coding"
"ENSG00000101997"	49235467	49250526	15059	"protein_coding"
"ENSG00000102001"	49205063	49233371	28308	"protein_coding"
"ENSG00000102003"	49187804	49200259	12455	"protein_coding"
"ENSG00000102007"	49171926	49175239	3313	"protein_coding"
"ENSG00000102010"	15464246	15556529	92283	"protein_coding"
"ENSG00000102021"	115289727	115307556	17829	"protein_coding"
"ENSG00000102024"	115561174	115650861	89687	"protein_coding"
"ENSG00000102030"	153929242	153935223	5981	"protein_coding"
"ENSG00000102032"	153935263	153944691	9428	"protein_coding"
"ENSG00000102034"	130064874	130110716	45842	"protein_coding"
"ENSG00000102038"	129446501	129523500	76999	"protein_coding"
"ENSG00000102043"	64268081	64395431	127350	"protein_coding"
"ENSG00000102048"	15235288	15270467	35179	"protein_coding"
"ENSG00000102053"	65366638	65507887	141249	"protein_coding"
"ENSG00000102054"	16839283	16870414	31131	"protein_coding"
"ENSG00000102055"	42777368	42778247	879	"protein_coding"
"ENSG00000102057"	48961378	48971569	10191	"protein_coding"
"ENSG00000102076"	154144224	154159032	14808	"protein_coding"
"ENSG00000102078"	130339888	130373361	33473	"protein_coding"
"ENSG00000102081"	147911951	147951125	39174	"protein_coding"
"ENSG00000102096"	48913182	48919024	5842	"protein_coding"
"ENSG00000102098"	18239314	18354727	115413	"protein_coding"
"ENSG00000102100"	48903180	48911958	8778	"protein_coding"
"ENSG00000102103"	48897912	48903143	5231	"protein_coding"
"ENSG00000102104"	18639910	18672109	32199	"protein_coding"
"ENSG00000102109"	48831094	48835633	4539	"protein_coding"
"ENSG00000102119"	154379197	154381523	2326	"protein_coding"
"ENSG00000102125"	154411518	154421726	10208	"protein_coding"
"ENSG00000102128"	102937272	102938300	1028	"protein_coding"
"ENSG00000102144"	77910739	78129296	218557	"protein_coding"
"ENSG00000102145"	48786554	48794311	7757	"protein_coding"
"ENSG00000102158"	77826364	77895593	69229	"protein_coding"
"ENSG00000102172"	21940573	21994835	54262	"protein_coding"
"ENSG00000102174"	22032441	22251310	218869	"protein_coding"
"ENSG00000102178"	154483717	154486670	2953	"protein_coding"
"ENSG00000102181"	150766337	150898816	132479	"protein_coding"
"ENSG00000102189"	92770637	92929331	158694	"protein_coding"
"ENSG00000102195"	151176653	151181465	4812	"protein_coding"
"ENSG00000102218"	46836940	46882358	45418	"protein_coding"
"ENSG00000102221"	46912276	47061242	148966	"protein_coding"
"ENSG00000102225"	47217860	47229997	12137	"protein_coding"
"ENSG00000102226"	47232690	47248328	15638	"protein_coding"
"ENSG00000102230"	24558087	24672677	114590	"protein_coding"
"ENSG00000102239"	136487887	136493780	5893	"protein_coding"
"ENSG00000102241"	136497079	136512346	15267	"protein_coding"
"ENSG00000102243"	136532152	136556807	24655	"protein_coding"
"ENSG00000102245"	136648193	136660390	12197	"protein_coding"
"ENSG00000102265"	47582313	47586789	4476	"protein_coding"
"ENSG00000102271"	87517749	87670050	152301	"protein_coding"
"ENSG00000102287"	151953124	151974680	21556	"protein_coding"
"ENSG00000102290"	91779261	92623230	843969	"protein_coding"
"ENSG00000102302"	54445454	54496166	50712	"protein_coding"
"ENSG00000102309"	72181353	72302926	121573	"protein_coding"
"ENSG00000102312"	48508962	48520814	11852	"protein_coding"
"ENSG00000102313"	54748899	54798240	49341	"protein_coding"
"ENSG00000102316"	54807599	54816012	8413	"protein_coding"
"ENSG00000102317"	48574449	48579066	4617	"protein_coding"
"ENSG00000102349"	56232421	56287889	55468	"protein_coding"
"ENSG00000102359"	100644166	100675788	31622	"protein_coding"
"ENSG00000102362"	100674491	100732123	57632	"protein_coding"
"ENSG00000102383"	75368427	75523502	155075	"protein_coding"
"ENSG00000102384"	101098218	101163681	65463	"protein_coding"
"ENSG00000102385"	101219769	101264497	44728	"protein_coding"
"ENSG00000102387"	101268253	101293057	24804	"protein_coding"
"ENSG00000102390"	76172936	76178204	5268	"protein_coding"
"ENSG00000102393"	101397803	101408012	10209	"protein_coding"
"ENSG00000102401"	101622797	101627843	5046	"protein_coding"
"ENSG00000102409"	103215092	103217246	2154	"protein_coding"
"ENSG00000102445"	46342000	46438190	96190	"protein_coding"
"ENSG00000102452"	101053776	101416492	362716	"protein_coding"
"ENSG00000102466"	101710804	102402457	691653	"protein_coding"
"ENSG00000102468"	46831550	46897076	65526	"protein_coding"
"ENSG00000102471"	79481124	79556075	74951	"protein_coding"
"ENSG00000102524"	108251240	108308484	57244	"protein_coding"
"ENSG00000102531"	48975912	49209779	233867	"protein_coding"
"ENSG00000102539"	49220338	49222377	2039	"protein_coding"
"ENSG00000102543"	49247925	49293485	45560	"protein_coding"
"ENSG00000102547"	49308650	49444126	135476	"protein_coding"
"ENSG00000102554"	73054976	73077542	22566	"protein_coding"
"ENSG00000102572"	98445185	98577940	132755	"protein_coding"
"ENSG00000102575"	11574660	11579008	4348	"protein_coding"
"ENSG00000102580"	95677139	95794989	117850	"protein_coding"
"ENSG00000102595"	95801580	96053482	251902	"protein_coding"
"ENSG00000102606"	111114559	111305737	191178	"protein_coding"
"ENSG00000102678"	21671383	21704498	33115	"protein_coding"
"ENSG00000102683"	23180952	23325165	144213	"protein_coding"
"ENSG00000102699"	24420926	24512810	91884	"protein_coding"
"ENSG00000102710"	37009312	37059713	50401	"protein_coding"
"ENSG00000102738"	40729135	40771173	42038	"protein_coding"
"ENSG00000102743"	40789412	40810111	20699	"protein_coding"
"ENSG00000102753"	49699307	49792921	93614	"protein_coding"
"ENSG00000102755"	28300344	28495145	194801	"protein_coding"
"ENSG00000102760"	41457559	41470882	13323	"protein_coding"
"ENSG00000102763"	41566837	41961120	394283	"protein_coding"
"ENSG00000102780"	42040036	42256578	216542	"protein_coding"
"ENSG00000102781"	30202630	30307484	104854	"protein_coding"
"ENSG00000102786"	51354077	51454264	100187	"protein_coding"
"ENSG00000102794"	76948497	76958642	10145	"protein_coding"
"ENSG00000102796"	51767993	51804157	36164	"protein_coding"
"ENSG00000102802"	30906191	30925572	19381	"protein_coding"
"ENSG00000102804"	44432143	44577147	145004	"protein_coding"
"ENSG00000102805"	76990660	77019143	28483	"protein_coding"
"ENSG00000102837"	53028759	53052057	23298	"protein_coding"
"ENSG00000102854"	760762	768865	8103	"protein_coding"
"ENSG00000102858"	4616493	4690974	74481	"protein_coding"
"ENSG00000102870"	30778449	30787202	8753	"protein_coding"
"ENSG00000102871"	67154180	67160298	6118	"protein_coding"
"ENSG00000102878"	67164681	67169945	5264	"protein_coding"
"ENSG00000102879"	30182827	30189076	6249	"protein_coding"
"ENSG00000102882"	30114105	30123506	9401	"protein_coding"
"ENSG00000102886"	30104810	30113856	9046	"protein_coding"
"ENSG00000102890"	67199111	67204029	4918	"protein_coding"
"ENSG00000102891"	56565049	56568957	3908	"protein_coding"
"ENSG00000102893"	47461123	47701523	240400	"protein_coding"
"ENSG00000102897"	20899868	20925006	25138	"protein_coding"
"ENSG00000102898"	67846732	67872567	25835	"protein_coding"
"ENSG00000102900"	56730105	56850286	120181	"protein_coding"
"ENSG00000102901"	67828157	67847811	19654	"protein_coding"
"ENSG00000102904"	67806765	67832148	25383	"protein_coding"
"ENSG00000102908"	69565094	69704666	139572	"protein_coding"
"ENSG00000102910"	48244296	48363122	118826	"protein_coding"
"ENSG00000102921"	48538726	48620148	81422	"protein_coding"
